passenger_id,trajet_id,quiet_ride,radio_ok,smoking_ok,pets_ok,luggage_large,female_driver_pref,distance_km,score_distance,work_hour_match,distance_bucket,quiet_ride_bin,radio_ok_bin,smoking_ok_bin,pets_ok_bin,luggage_large_bin,female_driver_pref_bin
P87,T22439,no,no,no,yes,no,no,41.2,0.8138,0,dist:medium,0.0,0.0,0.0,1.0,0.0,0.0
P87,T22440,no,no,no,yes,yes,yes,10.38,0.9494,1,dist:close,0.0,0.0,0.0,1.0,1.0,1.0
P87,T22441,yes,no,no,yes,yes,no,6.85,0.9663,1,dist:very_close,1.0,0.0,0.0,1.0,1.0,0.0
P87,T22442,no,no,no,yes,no,yes,10.46,0.949,0,dist:close,0.0,0.0,0.0,1.0,0.0,1.0
P87,T22443,no,yes,no,yes,no,yes,10.11,0.9507,1,dist:close,0.0,1.0,0.0,1.0,0.0,1.0
P87,T22444,no,yes,no,yes,yes,yes,6.92,0.966,1,dist:very_close,0.0,1.0,0.0,1.0,1.0,1.0
P87,T22445,yes,no,no,yes,no,no,4.64,0.9771,1,dist:very_close,1.0,0.0,0.0,1.0,0.0,0.0
P87,T22446,no,no,yes,yes,yes,yes,32.78,0.8488,0,dist:medium,0.0,0.0,1.0,1.0,1.0,1.0
P87,T22447,yes,no,no,no,no,no,14.19,0.9315,0,dist:close,1.0,0.0,0.0,0.0,0.0,0.0
P87,T22448,yes,no,no,yes,no,no,4.98,0.9754,1,dist:very_close,1.0,0.0,0.0,1.0,0.0,0.0
P87,T22449,no,no,no,yes,no,no,34.12,0.8432,1,dist:medium,0.0,0.0,0.0,1.0,0.0,0.0
P87,T22450,yes,no,no,yes,yes,yes,8.62,0.9578,1,dist:very_close,1.0,0.0,0.0,1.0,1.0,1.0
P87,T22451,yes,yes,no,yes,yes,no,171.01,0.4253,1,dist:far,1.0,1.0,0.0,1.0,1.0,0.0
P87,T22452,yes,yes,no,yes,no,no,179.03,0.4085,1,dist:far,1.0,1.0,0.0,1.0,0.0,0.0
P87,T22453,yes,yes,no,yes,yes,no,28.02,0.8693,1,dist:close,1.0,1.0,0.0,1.0,1.0,0.0
P87,T22454,no,no,no,yes,yes,no,7.2,0.9646,0,dist:very_close,0.0,0.0,0.0,1.0,1.0,0.0
P87,T22455,no,no,no,yes,yes,no,12.46,0.9396,0,dist:close,0.0,0.0,0.0,1.0,1.0,0.0
P87,T22456,yes,no,no,yes,no,no,41.48,0.8127,0,dist:medium,1.0,0.0,0.0,1.0,0.0,0.0
P87,T22457,yes,yes,no,yes,yes,no,321.66,0.2002,1,dist:very_far,1.0,1.0,0.0,1.0,1.0,0.0
P87,T22458,yes,yes,no,yes,no,yes,38.18,0.8262,0,dist:medium,1.0,1.0,0.0,1.0,0.0,1.0
P87,T22459,yes,no,no,yes,no,no,50.0,0.5,0,dist:medium,1.0,0.0,0.0,1.0,0.0,0.0
P87,T22460,no,yes,no,yes,yes,no,162.41,0.4439,1,dist:far,0.0,1.0,0.0,1.0,1.0,0.0
P87,T22461,no,yes,no,yes,no,no,408.4,0.1298,0,dist:very_far,0.0,1.0,0.0,1.0,0.0,0.0
P87,T22462,no,no,no,no,no,no,313.18,0.2089,1,dist:very_far,0.0,0.0,0.0,0.0,0.0,0.0
P87,T22463,no,yes,no,yes,yes,yes,244.47,0.2945,1,dist:very_far,0.0,1.0,0.0,1.0,1.0,1.0
P87,T22464,no,yes,no,yes,yes,no,11.17,0.9457,0,dist:close,0.0,1.0,0.0,1.0,1.0,0.0
P87,T22465,no,no,no,yes,yes,no,3.18,0.9842,1,dist:very_close,0.0,0.0,0.0,1.0,1.0,0.0
P87,T22466,no,no,no,yes,no,yes,175.95,0.4149,1,dist:far,0.0,0.0,0.0,1.0,0.0,1.0
P87,T22467,no,yes,no,yes,yes,no,12.33,0.9402,0,dist:close,0.0,1.0,0.0,1.0,1.0,0.0
P87,T22468,no,no,no,yes,no,no,27.69,0.8707,0,dist:close,0.0,0.0,0.0,1.0,0.0,0.0
P87,T22469,no,yes,no,yes,yes,yes,27.83,0.8701,1,dist:close,0.0,1.0,0.0,1.0,1.0,1.0
P87,T22470,no,yes,no,yes,yes,no,7.04,0.9654,1,dist:very_close,0.0,1.0,0.0,1.0,1.0,0.0
P87,T22471,no,yes,no,yes,yes,no,7.33,0.964,1,dist:very_close,0.0,1.0,0.0,1.0,1.0,0.0
P87,T22472,yes,no,no,yes,yes,no,11.5,0.9441,1,dist:close,1.0,0.0,0.0,1.0,1.0,0.0
P87,T22473,no,yes,no,yes,no,no,11.16,0.9457,1,dist:close,0.0,1.0,0.0,1.0,0.0,0.0
P87,T22474,yes,yes,no,yes,yes,no,28.04,0.8692,0,dist:close,1.0,1.0,0.0,1.0,1.0,0.0
P87,T22475,no,no,no,yes,no,no,21.32,0.8989,1,dist:close,0.0,0.0,0.0,1.0,0.0,0.0
P87,T22476,no,no,no,yes,no,yes,170.22,0.4269,1,dist:far,0.0,0.0,0.0,1.0,0.0,1.0
P87,T22477,yes,no,no,yes,yes,no,249.5,0.2872,1,dist:very_far,1.0,0.0,0.0,1.0,1.0,0.0
P87,T22478,no,yes,no,yes,yes,yes,9.45,0.9538,0,dist:very_close,0.0,1.0,0.0,1.0,1.0,1.0
P87,T22479,no,no,no,yes,yes,no,3.4,0.9831,1,dist:very_close,0.0,0.0,0.0,1.0,1.0,0.0
P87,T22480,no,no,yes,yes,no,no,2.11,0.9895,1,dist:very_close,0.0,0.0,1.0,1.0,0.0,0.0
P88,T22481,yes,no,no,no,yes,no,6.33,0.9688,1,dist:very_close,1.0,0.0,0.0,0.0,1.0,0.0
P88,T22482,yes,no,no,no,no,yes,26.21,0.8772,1,dist:close,1.0,0.0,0.0,0.0,0.0,1.0
P88,T22483,yes,no,no,no,yes,yes,246.18,0.292,1,dist:very_far,1.0,0.0,0.0,0.0,1.0,1.0
P88,T22484,yes,no,no,no,yes,no,326.18,0.1958,1,dist:very_far,1.0,0.0,0.0,0.0,1.0,0.0
P88,T22485,yes,yes,no,no,yes,no,23.99,0.887,0,dist:close,1.0,1.0,0.0,0.0,1.0,0.0
P88,T22487,yes,no,yes,no,yes,yes,32.8,0.8487,1,dist:medium,1.0,0.0,1.0,0.0,1.0,1.0
P88,T22488,yes,no,no,no,yes,no,10.41,0.9493,0,dist:close,1.0,0.0,0.0,0.0,1.0,0.0
P88,T22489,no,no,no,no,yes,yes,5.04,0.9751,1,dist:very_close,0.0,0.0,0.0,0.0,1.0,1.0
P88,T22490,yes,no,no,no,no,yes,21.13,0.8997,1,dist:close,1.0,0.0,0.0,0.0,0.0,1.0
P88,T22491,yes,yes,no,no,yes,no,313.95,0.2081,1,dist:very_far,1.0,1.0,0.0,0.0,1.0,0.0
P88,T22492,no,no,no,no,no,no,28.38,0.8677,0,dist:close,0.0,0.0,0.0,0.0,0.0,0.0
P88,T22493,yes,no,no,no,yes,no,2.49,0.9876,1,dist:very_close,1.0,0.0,0.0,0.0,1.0,0.0
P88,T22494,yes,no,no,no,yes,yes,36.56,0.8329,0,dist:medium,1.0,0.0,0.0,0.0,1.0,1.0
P88,T22495,yes,no,no,no,yes,yes,14.48,0.9302,1,dist:close,1.0,0.0,0.0,0.0,1.0,1.0
P88,T22496,yes,no,no,no,yes,no,30.25,0.8596,0,dist:medium,1.0,0.0,0.0,0.0,1.0,0.0
P88,T22497,yes,no,no,yes,yes,yes,17.29,0.9172,0,dist:close,1.0,0.0,0.0,1.0,1.0,1.0
P88,T22498,yes,yes,no,no,yes,no,23.03,0.8912,1,dist:close,1.0,1.0,0.0,0.0,1.0,0.0
P88,T22499,yes,yes,no,no,yes,no,17.42,0.9166,1,dist:close,1.0,1.0,0.0,0.0,1.0,0.0
P88,T22500,yes,no,no,no,no,yes,5.04,0.9751,1,dist:very_close,1.0,0.0,0.0,0.0,0.0,1.0
P88,T22501,yes,no,no,no,yes,no,0.99,0.9951,1,dist:very_close,1.0,0.0,0.0,0.0,1.0,0.0
P88,T22502,yes,no,no,no,yes,yes,5.64,0.9722,1,dist:very_close,1.0,0.0,0.0,0.0,1.0,1.0
P88,T22503,no,yes,no,no,yes,no,17.5,0.9162,0,dist:close,0.0,1.0,0.0,0.0,1.0,0.0
P88,T22505,yes,no,no,no,yes,no,5.52,0.9728,1,dist:very_close,1.0,0.0,0.0,0.0,1.0,0.0
P88,T22506,yes,no,no,no,yes,yes,37.22,0.8302,0,dist:medium,1.0,0.0,0.0,0.0,1.0,1.0
P88,T22507,no,yes,no,no,yes,yes,303.31,0.2195,0,dist:very_far,0.0,1.0,0.0,0.0,1.0,1.0
P88,T22508,yes,no,no,no,yes,no,28.12,0.7036,0,dist:close,1.0,0.0,0.0,0.0,1.0,0.0
P88,T22510,no,no,no,no,yes,yes,418.17,0.1236,0,dist:very_far,0.0,0.0,0.0,0.0,1.0,1.0
P88,T22511,yes,no,no,yes,yes,yes,7.95,0.961,1,dist:very_close,1.0,0.0,0.0,1.0,1.0,1.0
P88,T22512,yes,no,no,no,yes,no,6.99,0.9163,0,dist:very_close,1.0,0.0,0.0,0.0,1.0,0.0
P88,T22513,yes,no,no,no,yes,no,48.87,0.7832,0,dist:medium,1.0,0.0,0.0,0.0,1.0,0.0
P88,T22514,no,no,no,no,yes,yes,417.44,0.124,0,dist:very_far,0.0,0.0,0.0,0.0,1.0,1.0
P88,T22515,yes,no,no,no,yes,no,316.15,0.2058,1,dist:very_far,1.0,0.0,0.0,0.0,1.0,0.0
P88,T22516,yes,no,no,no,no,yes,1.92,0.9904,1,dist:very_close,1.0,0.0,0.0,0.0,0.0,1.0
P88,T22517,yes,no,no,no,yes,yes,6.62,0.9674,1,dist:very_close,1.0,0.0,0.0,0.0,1.0,1.0
P88,T22518,yes,no,no,no,no,no,320.96,0.2009,1,dist:very_far,1.0,0.0,0.0,0.0,0.0,0.0
P88,T22519,yes,no,no,no,yes,no,10.7,0.9479,1,dist:close,1.0,0.0,0.0,0.0,1.0,0.0
P88,T22520,yes,no,no,no,yes,no,5.18,0.9744,0,dist:very_close,1.0,0.0,0.0,0.0,1.0,0.0
P88,T22521,yes,no,no,no,yes,yes,251.84,0.2839,1,dist:very_far,1.0,0.0,0.0,0.0,1.0,1.0
P88,T22522,yes,no,no,no,yes,yes,41.81,0.593,0,dist:medium,1.0,0.0,0.0,0.0,1.0,1.0
P88,T22523,no,no,yes,no,yes,no,3.96,0.9804,1,dist:very_close,0.0,0.0,1.0,0.0,1.0,0.0
P88,T22524,yes,no,no,no,no,yes,1.43,0.9929,0,dist:very_close,1.0,0.0,0.0,0.0,0.0,1.0
P88,T22525,yes,no,no,no,yes,no,4.71,0.9767,0,dist:very_close,1.0,0.0,0.0,0.0,1.0,0.0
P88,T22526,yes,yes,no,no,no,no,36.24,0.8343,1,dist:medium,1.0,1.0,0.0,0.0,0.0,0.0
P88,T22527,yes,no,no,no,yes,yes,32.94,0.8481,1,dist:medium,1.0,0.0,0.0,0.0,1.0,1.0
P88,T22528,yes,no,no,no,no,yes,7.06,0.9653,1,dist:very_close,1.0,0.0,0.0,0.0,0.0,1.0
P88,T22529,yes,no,no,no,yes,no,10.42,0.9492,1,dist:close,1.0,0.0,0.0,0.0,1.0,0.0
P88,T22530,yes,no,no,no,yes,yes,6.79,0.9666,0,dist:very_close,1.0,0.0,0.0,0.0,1.0,1.0
P89,T22531,yes,yes,no,yes,yes,yes,46.54,0.7924,1,dist:medium,1.0,1.0,0.0,1.0,1.0,1.0
P89,T22532,yes,yes,no,yes,no,yes,12.61,0.9389,0,dist:close,1.0,1.0,0.0,1.0,0.0,1.0
P89,T22533,yes,no,no,yes,no,yes,37.34,0.8297,0,dist:medium,1.0,0.0,0.0,1.0,0.0,1.0
P89,T22534,yes,yes,no,no,no,yes,29.71,0.6898,0,dist:close,1.0,1.0,0.0,0.0,0.0,1.0
P89,T22535,yes,no,no,yes,no,yes,38.34,0.6192,1,dist:medium,1.0,0.0,0.0,1.0,0.0,1.0
P89,T22536,no,no,no,yes,no,yes,8.6,0.9579,1,dist:very_close,0.0,0.0,0.0,1.0,0.0,1.0
P89,T22537,no,yes,yes,no,no,yes,245.13,0.2936,0,dist:very_far,0.0,1.0,1.0,0.0,0.0,1.0
P89,T22538,no,no,no,no,yes,yes,248.61,0.2885,1,dist:very_far,0.0,0.0,0.0,0.0,1.0,1.0
P89,T22539,yes,no,no,no,no,yes,19.26,0.9082,1,dist:close,1.0,0.0,0.0,0.0,0.0,1.0
P89,T22540,yes,no,no,yes,no,yes,166.98,0.4339,1,dist:far,1.0,0.0,0.0,1.0,0.0,1.0
P89,T22541,yes,yes,no,yes,no,yes,26.32,0.8767,1,dist:close,1.0,1.0,0.0,1.0,0.0,1.0
P89,T22542,yes,yes,no,yes,no,yes,17.2,0.9176,0,dist:close,1.0,1.0,0.0,1.0,0.0,1.0
P89,T22543,no,no,no,no,no,yes,5.21,0.9743,0,dist:very_close,0.0,0.0,0.0,0.0,0.0,1.0
P89,T22544,no,yes,no,yes,no,yes,28.37,0.8678,1,dist:close,0.0,1.0,0.0,1.0,0.0,1.0
P89,T22545,yes,no,no,no,yes,yes,2.52,0.9875,1,dist:very_close,1.0,0.0,0.0,0.0,1.0,1.0
P89,T22546,no,yes,no,yes,no,yes,12.56,0.9391,1,dist:close,0.0,1.0,0.0,1.0,0.0,1.0
P89,T22547,yes,no,no,no,no,yes,15.7,0.9245,1,dist:close,1.0,0.0,0.0,0.0,0.0,1.0
P89,T22548,no,no,no,no,yes,yes,426.07,0.1188,0,dist:very_far,0.0,0.0,0.0,0.0,1.0,1.0
P89,T22549,no,yes,no,no,no,no,422.35,0.0051,0,dist:very_far,0.0,1.0,0.0,0.0,0.0,0.0
P89,T22550,yes,yes,no,no,yes,yes,6.66,0.9672,1,dist:very_close,1.0,1.0,0.0,0.0,1.0,1.0
P89,T22552,yes,no,no,no,no,yes,38.42,0.8252,0,dist:medium,1.0,0.0,0.0,0.0,0.0,1.0
P89,T22553,yes,no,no,no,no,yes,179.63,0.4073,1,dist:far,1.0,0.0,0.0,0.0,0.0,1.0
P89,T22554,yes,no,no,yes,yes,yes,6.54,0.9678,1,dist:very_close,1.0,0.0,0.0,1.0,1.0,1.0
P89,T22555,no,no,no,no,yes,yes,420.04,0.0052,0,dist:very_far,0.0,0.0,0.0,0.0,1.0,1.0
P89,T22556,no,yes,no,yes,no,yes,27.0,0.8737,0,dist:close,0.0,1.0,0.0,1.0,0.0,1.0
P89,T22557,no,no,no,yes,no,yes,182.14,0.4022,1,dist:far,0.0,0.0,0.0,1.0,0.0,1.0
P89,T22558,no,yes,no,no,yes,yes,310.31,0.2119,1,dist:very_far,0.0,1.0,0.0,0.0,1.0,1.0
P89,T22559,no,yes,no,yes,no,yes,8.36,0.9591,0,dist:very_close,0.0,1.0,0.0,1.0,0.0,1.0
P89,T22560,no,no,no,yes,no,no,38.95,0.823,1,dist:medium,0.0,0.0,0.0,1.0,0.0,0.0
P89,T22562,no,yes,no,no,yes,yes,171.55,0.4241,1,dist:far,0.0,1.0,0.0,0.0,1.0,1.0
P89,T22563,yes,no,no,yes,no,yes,424.44,0.1198,1,dist:very_far,1.0,0.0,0.0,1.0,0.0,1.0
P89,T22564,yes,no,no,no,no,yes,4.86,0.976,1,dist:very_close,1.0,0.0,0.0,0.0,0.0,1.0
P89,T22565,no,yes,no,no,yes,yes,37.67,0.8283,1,dist:medium,0.0,1.0,0.0,0.0,1.0,1.0
P90,T22566,no,no,no,no,yes,no,310.65,0.2116,0,dist:very_far,0.0,0.0,0.0,0.0,1.0,0.0
P90,T22567,no,no,yes,yes,no,no,7.11,0.9651,1,dist:very_close,0.0,0.0,1.0,1.0,0.0,0.0
P90,T22568,no,no,no,no,no,no,314.81,0.2072,1,dist:very_far,0.0,0.0,0.0,0.0,0.0,0.0
P90,T22569,no,no,no,yes,yes,yes,17.89,0.9144,1,dist:close,0.0,0.0,0.0,1.0,1.0,1.0
P90,T22570,yes,no,no,yes,no,no,1.4,0.993,1,dist:very_close,1.0,0.0,0.0,1.0,0.0,0.0
P90,T22571,yes,no,no,no,yes,yes,31.75,0.8532,0,dist:medium,1.0,0.0,0.0,0.0,1.0,1.0
P90,T22572,no,yes,no,no,no,yes,26.84,0.8744,0,dist:close,0.0,1.0,0.0,0.0,0.0,1.0
P90,T22573,yes,no,yes,yes,no,no,7.32,0.9641,1,dist:very_close,1.0,0.0,1.0,1.0,0.0,0.0
P90,T22575,no,yes,no,yes,no,yes,315.44,0.2066,1,dist:very_far,0.0,1.0,0.0,1.0,0.0,1.0
P90,T22576,yes,no,yes,yes,yes,no,15.87,0.9237,0,dist:close,1.0,0.0,1.0,1.0,1.0,0.0
P90,T22577,yes,no,yes,no,yes,no,27.74,0.8705,1,dist:close,1.0,0.0,1.0,0.0,1.0,0.0
P90,T22578,no,yes,no,yes,no,no,16.16,0.9224,1,dist:close,0.0,1.0,0.0,1.0,0.0,0.0
P90,T22579,yes,no,no,no,yes,no,318.35,0.2036,1,dist:very_far,1.0,0.0,0.0,0.0,1.0,0.0
P90,T22580,yes,yes,yes,yes,no,no,177.57,0.4115,1,dist:far,1.0,1.0,1.0,1.0,0.0,0.0
P90,T22581,no,yes,yes,yes,no,no,320.55,0.2013,1,dist:very_far,0.0,1.0,1.0,1.0,0.0,0.0
P90,T22582,no,no,no,yes,no,no,42.1,0.8102,1,dist:medium,0.0,0.0,0.0,1.0,0.0,0.0
P90,T22583,no,no,no,no,no,no,312.56,0.2095,1,dist:very_far,0.0,0.0,0.0,0.0,0.0,0.0
P90,T22584,yes,no,no,no,yes,yes,10.3,0.9498,0,dist:close,1.0,0.0,0.0,0.0,1.0,1.0
P90,T22585,yes,no,no,yes,no,no,6.43,0.9684,1,dist:very_close,1.0,0.0,0.0,1.0,0.0,0.0
P90,T22586,yes,no,yes,no,yes,no,16.19,0.9222,1,dist:close,1.0,0.0,1.0,0.0,1.0,0.0
P90,T22587,no,yes,yes,yes,no,yes,4.48,0.9778,1,dist:very_close,0.0,1.0,1.0,1.0,0.0,1.0
P90,T22588,yes,no,no,no,yes,yes,4.91,0.9757,1,dist:very_close,1.0,0.0,0.0,0.0,1.0,1.0
P90,T22589,yes,yes,no,yes,no,yes,8.44,0.9587,0,dist:very_close,1.0,1.0,0.0,1.0,0.0,1.0
P90,T22590,no,no,no,yes,no,no,6.29,0.969,0,dist:very_close,0.0,0.0,0.0,1.0,0.0,0.0
P90,T22591,yes,no,no,yes,no,yes,415.12,0.1255,0,dist:very_far,1.0,0.0,0.0,1.0,0.0,1.0
P90,T22592,yes,no,yes,no,no,yes,176.14,0.4145,1,dist:far,1.0,0.0,1.0,0.0,0.0,1.0
P90,T22593,yes,yes,yes,no,no,no,5.27,0.974,1,dist:very_close,1.0,1.0,1.0,0.0,0.0,0.0
P90,T22594,no,no,no,no,no,yes,41.93,0.8109,0,dist:medium,0.0,0.0,0.0,0.0,0.0,1.0
P90,T22595,no,no,no,no,no,no,7.43,0.9635,0,dist:very_close,0.0,0.0,0.0,0.0,0.0,0.0
P90,T22596,yes,no,no,yes,yes,no,10.83,0.9473,1,dist:close,1.0,0.0,0.0,1.0,1.0,0.0
P90,T22597,no,yes,no,no,no,no,27.41,0.8719,0,dist:close,0.0,1.0,0.0,0.0,0.0,0.0
P90,T22598,yes,no,no,yes,no,yes,36.27,0.8341,0,dist:medium,1.0,0.0,0.0,1.0,0.0,1.0
P90,T22599,yes,no,no,yes,no,no,9.26,0.9548,0,dist:very_close,1.0,0.0,0.0,1.0,0.0,0.0
P90,T22600,yes,yes,yes,yes,yes,no,172.63,0.4218,1,dist:far,1.0,1.0,1.0,1.0,1.0,0.0
P90,T22601,no,no,yes,yes,no,no,21.76,0.8969,1,dist:close,0.0,0.0,1.0,1.0,0.0,0.0
P90,T22602,no,no,yes,yes,no,yes,5.3,0.9738,1,dist:very_close,0.0,0.0,1.0,1.0,0.0,1.0
P90,T22603,no,no,no,no,no,no,36.46,0.8334,1,dist:medium,0.0,0.0,0.0,0.0,0.0,0.0
P90,T22604,yes,yes,no,yes,no,no,45.13,0.798,0,dist:medium,1.0,1.0,0.0,1.0,0.0,0.0
P90,T22605,no,no,no,no,yes,yes,9.09,0.9556,1,dist:very_close,0.0,0.0,0.0,0.0,1.0,1.0
P90,T22606,no,no,yes,no,yes,yes,1.75,0.9913,0,dist:very_close,0.0,0.0,1.0,0.0,1.0,1.0
P90,T22607,no,no,no,yes,no,yes,170.42,0.4265,1,dist:far,0.0,0.0,0.0,1.0,0.0,1.0
P90,T22608,no,no,yes,no,no,yes,19.22,0.9084,1,dist:close,0.0,0.0,1.0,0.0,0.0,1.0
P90,T22609,no,no,yes,yes,no,no,322.09,0.1998,0,dist:very_far,0.0,0.0,1.0,1.0,0.0,0.0
P90,T22610,no,no,yes,no,no,no,1.51,0.9925,0,dist:very_close,0.0,0.0,1.0,0.0,0.0,0.0
P90,T22611,no,yes,no,yes,yes,no,11.4,0.9446,0,dist:close,0.0,1.0,0.0,1.0,1.0,0.0
P90,T22613,no,no,no,no,yes,no,35.39,0.8378,0,dist:medium,0.0,0.0,0.0,0.0,1.0,0.0
P90,T22614,no,no,no,no,yes,no,5.42,0.9733,0,dist:very_close,0.0,0.0,0.0,0.0,1.0,0.0
P90,T22615,no,yes,no,no,no,yes,20.83,0.9011,0,dist:close,0.0,1.0,0.0,0.0,0.0,1.0
P90,T22616,yes,yes,no,no,no,no,35.87,0.8358,0,dist:medium,1.0,1.0,0.0,0.0,0.0,0.0
P90,T22617,yes,no,no,yes,yes,no,165.07,0.4381,0,dist:far,1.0,0.0,0.0,1.0,1.0,0.0
P90,T22618,no,no,no,no,no,no,414.69,0.1258,0,dist:very_far,0.0,0.0,0.0,0.0,0.0,0.0
P90,T22619,yes,no,no,yes,no,yes,421.51,0.1215,1,dist:very_far,1.0,0.0,0.0,1.0,0.0,1.0
P47,T22620,no,no,no,yes,no,yes,3.71,0.9816,0,dist:very_close,0.0,0.0,0.0,1.0,0.0,1.0
P47,T22621,no,yes,no,no,no,yes,185.17,0.3962,1,dist:far,0.0,1.0,0.0,0.0,0.0,1.0
P47,T22622,yes,no,no,yes,yes,yes,8.69,0.9575,0,dist:very_close,1.0,0.0,0.0,1.0,1.0,1.0
P47,T22623,yes,no,no,no,no,yes,12.15,0.9411,1,dist:close,1.0,0.0,0.0,0.0,0.0,1.0
P47,T22624,no,no,no,yes,no,yes,182.04,0.4024,1,dist:far,0.0,0.0,0.0,1.0,0.0,1.0
P47,T22625,no,yes,no,no,yes,yes,12.0,0.9418,0,dist:close,0.0,1.0,0.0,0.0,1.0,1.0
P47,T22626,no,no,no,no,yes,yes,250.53,0.2857,1,dist:very_far,0.0,0.0,0.0,0.0,1.0,1.0
P47,T22627,yes,no,no,yes,no,yes,38.81,0.8236,0,dist:medium,1.0,0.0,0.0,1.0,0.0,1.0
P47,T22628,yes,yes,no,no,yes,yes,14.85,0.9284,1,dist:close,1.0,1.0,0.0,0.0,1.0,1.0
P47,T22630,yes,yes,no,yes,yes,yes,313.95,0.2081,1,dist:very_far,1.0,1.0,0.0,1.0,1.0,1.0
P47,T22631,no,no,yes,no,yes,yes,4.14,0.9795,0,dist:very_close,0.0,0.0,1.0,0.0,1.0,1.0
P47,T22632,yes,yes,no,yes,no,yes,8.39,0.9589,1,dist:very_close,1.0,1.0,0.0,1.0,0.0,1.0
P47,T22633,yes,no,yes,yes,no,yes,4.27,0.9789,0,dist:very_close,1.0,0.0,1.0,1.0,0.0,1.0
P47,T22634,yes,no,no,no,no,yes,4.19,0.9793,1,dist:very_close,1.0,0.0,0.0,0.0,0.0,1.0
P47,T22635,yes,no,no,no,no,yes,175.19,0.4165,0,dist:far,1.0,0.0,0.0,0.0,0.0,1.0
P47,T22636,yes,yes,no,no,yes,yes,8.75,0.9572,1,dist:very_close,1.0,1.0,0.0,0.0,1.0,1.0
P47,T22637,yes,yes,no,yes,yes,yes,27.9,0.8698,0,dist:close,1.0,1.0,0.0,1.0,1.0,1.0
P47,T22638,no,yes,no,no,yes,yes,8.1,0.9603,0,dist:very_close,0.0,1.0,0.0,0.0,1.0,1.0
P47,T22639,no,no,yes,no,no,yes,11.21,0.9455,1,dist:close,0.0,0.0,1.0,0.0,0.0,1.0
P47,T22640,no,no,no,no,yes,yes,36.84,0.8318,1,dist:medium,0.0,0.0,0.0,0.0,1.0,1.0
P47,T22641,yes,no,no,no,no,yes,6.32,0.9689,1,dist:very_close,1.0,0.0,0.0,0.0,0.0,1.0
P47,T22642,yes,yes,no,no,no,yes,30.24,0.6852,1,dist:medium,1.0,1.0,0.0,0.0,0.0,1.0
P47,T22643,no,yes,no,no,yes,yes,9.65,0.9529,1,dist:very_close,0.0,1.0,0.0,0.0,1.0,1.0
P47,T22644,no,yes,no,yes,yes,yes,42.64,0.808,0,dist:medium,0.0,1.0,0.0,1.0,1.0,1.0
P47,T22645,yes,no,no,yes,no,yes,44.33,0.8012,1,dist:medium,1.0,0.0,0.0,1.0,0.0,1.0
P47,T22646,yes,no,no,yes,yes,yes,21.0,0.9003,1,dist:close,1.0,0.0,0.0,1.0,1.0,1.0
P47,T22647,yes,yes,no,no,no,yes,9.64,0.9529,0,dist:very_close,1.0,1.0,0.0,0.0,0.0,1.0
P47,T22648,no,no,no,yes,no,yes,179.82,0.1056,0,dist:far,0.0,0.0,0.0,1.0,0.0,1.0
P47,T22649,yes,no,no,yes,no,yes,252.83,0.2825,0,dist:very_far,1.0,0.0,0.0,1.0,0.0,1.0
P47,T22650,yes,no,no,no,no,yes,13.79,0.9334,1,dist:close,1.0,0.0,0.0,0.0,0.0,1.0
P47,T22651,yes,no,no,yes,no,yes,246.27,0.2919,1,dist:very_far,1.0,0.0,0.0,1.0,0.0,1.0
P47,T22652,yes,no,no,no,no,yes,419.99,0.1225,1,dist:very_far,1.0,0.0,0.0,0.0,0.0,1.0
P47,T22653,yes,yes,no,no,no,yes,12.77,0.9381,1,dist:close,1.0,1.0,0.0,0.0,0.0,1.0
P47,T22654,yes,no,no,no,no,no,44.72,0.7996,0,dist:medium,1.0,0.0,0.0,0.0,0.0,0.0
P47,T22655,no,no,no,yes,no,yes,183.61,0.3993,0,dist:far,0.0,0.0,0.0,1.0,0.0,1.0
P47,T22656,yes,yes,no,yes,yes,yes,9.09,0.9556,0,dist:very_close,1.0,1.0,0.0,1.0,1.0,1.0
P47,T22657,no,no,no,no,no,no,312.87,0.2092,0,dist:very_far,0.0,0.0,0.0,0.0,0.0,0.0
P47,T22658,no,no,no,no,no,yes,39.68,0.82,0,dist:medium,0.0,0.0,0.0,0.0,0.0,1.0
P47,T22659,yes,yes,no,no,no,yes,18.22,0.9129,1,dist:close,1.0,1.0,0.0,0.0,0.0,1.0
P47,T22660,yes,yes,no,yes,no,yes,22.28,0.8946,0,dist:close,1.0,1.0,0.0,1.0,0.0,1.0
P47,T22661,no,no,yes,yes,yes,no,6.09,0.97,1,dist:very_close,0.0,0.0,1.0,1.0,1.0,0.0
P47,T22662,no,no,no,yes,no,yes,28.55,0.867,1,dist:close,0.0,0.0,0.0,1.0,0.0,1.0
P47,T22663,yes,no,no,no,no,yes,35.77,0.8362,0,dist:medium,1.0,0.0,0.0,0.0,0.0,1.0
P47,T22664,no,no,no,no,no,yes,42.94,0.8068,0,dist:medium,0.0,0.0,0.0,0.0,0.0,1.0
P47,T22665,no,no,no,no,yes,yes,427.4,0.118,1,dist:very_far,0.0,0.0,0.0,0.0,1.0,1.0
P47,T22666,no,no,no,no,no,yes,43.06,0.8063,0,dist:medium,0.0,0.0,0.0,0.0,0.0,1.0
P47,T22667,no,yes,no,no,no,yes,173.34,0.4203,1,dist:far,0.0,1.0,0.0,0.0,0.0,1.0
